"Line","Hybrid_Name","Env","DTHD","DTMT","GY","Height"
"GID7179812","GID7179812","EHT",78,129.666667,6.67550351,104.333333
"GID7179813","GID7179813","EHT",82.3333333,132.666667,6.855388766,105.333333
"GID7179816","GID7179816","EHT",81.6666667,127.333333,6.242390675,106
"GID7179819","GID7179819","EHT",74.6666667,123.666667,6.135894826,102.333333
"GID7179839","GID7179839","EHT",81,129.666667,5.981132946,103
"GID7044340","GID7044340","Flat5IR",78.6666667,116.333333,6.172094877,107.333333
"GID7044357","GID7044357","Flat5IR",77,114.333333,6.873111316,104
"GID7044358","GID7044358","Flat5IR",74.3333333,112,5.958011679,103.666667
"GID7044472","GID7044472","Flat5IR",73.6666667,111.666667,5.721382844,106
"GID7044515","GID7044515","Flat5IR",73.3333333,110,5.413689547,103
"GID7044516","GID7044516","Flat5IR",70.6666667,108.666667,5.421667244,105
"GID7044583","GID7044583","Flat5IR",74,112.333333,6.035342787,105.666667
"GID7044679","GID7044679","Flat5IR",73.6666667,108.666667,5.840470907,110.333333
"GID7044766","GID7044766","Flat5IR",75,110.666667,5.604003664,107.666667
"GID7044800","GID7044800","Flat5IR",76,112.666667,6.01426045,111.666667
"GID7044811","GID7044811","Flat5IR",75.3333333,112,5.955570814,102.666667
"GID7044812","GID7044812","Flat5IR",72.6666667,107.333333,5.729930177,101.333333
"GID7044828","GID7044828","Flat5IR",70.6666667,107.333333,5.981781904,99.3333333
"GID7044885","GID7044885","Flat5IR",71,110,6.445760743,107
"GID7045003","GID7045003","Flat5IR",77,112.333333,6.30711954,110
"GID7045042","GID7045042","Flat5IR",77,110,5.16751866,103.666667
"GID7045044","GID7045044","Flat5IR",74,109.333333,6.353843356,106
"GID7045112","GID7045112","Flat5IR",76.6666667,113,5.978915113,101
"GID7045143","GID7045143","Flat5IR",82.6666667,122,5.299712536,99
"GID7045155","GID7045155","Flat5IR",74,109,5.610254263,105
"GID7045240","GID7045240","Flat5IR",76,111,6.834365136,110
"GID7045243","GID7045243","Flat5IR",79.6666667,115,6.331801196,103.333333
"GID7045271","GID7045271","Flat5IR",73.6666667,113,6.550604226,102.333333
"GID7045298","GID7045298","Flat5IR",75.6666667,113.666667,5.887727622,97.6666667
"GID7045334","GID7045334","Flat5IR",76.3333333,111,5.830931225,111
"GID7045355","GID7045355","Flat5IR",75,112,6.155717588,108
"GID7045496","GID7045496","Flat5IR",66,106,4.706714708,105
"GID7045647","GID7045647","Flat5IR",78,115.666667,5.837585075,101.666667
"GID7045691","GID7045691","Flat5IR",75,113,5.777186769,101
"GID7045777","GID7045777","Flat5IR",76.6666667,112.666667,6.159463746,101.666667
"GID7045950","GID7045950","Flat5IR",76.3333333,112,6.614454627,112
"GID7046099","GID7046099","Flat5IR",78.3333333,116.666667,5.407047713,104.666667
"GID7046110","GID7046110","Flat5IR",76,111.333333,6.142660107,99.6666667
"GID7046132","GID7046132","Flat5IR",71.3333333,108,5.334683167,104
"GID7046165","GID7046165","Flat5IR",74.3333333,110.666667,5.53354359,105.333333
"GID7046166","GID7046166","Flat5IR",71.3333333,108,5.451011217,95
"GID7046177","GID7046177","Flat5IR",78.3333333,117,5.882919194,100.666667
"GID7046204","GID7046204","Flat5IR",74,111,6.03790492,105.666667
"GID7046230","GID7046230","Flat5IR",73,111.333333,6.419671434,102.666667
"GID7046234","GID7046234","Flat5IR",77,114,6.32622413,98.6666667
"GID7046382","GID7046382","Flat5IR",66.6666667,108.333333,6.388794293,99.6666667
"GID7046390","GID7046390","Flat5IR",77.6666667,115.666667,6.275973656,105.333333
"GID7046418","GID7046418","Flat5IR",76.6666667,114.666667,6.223479653,102
"GID7046482","GID7046482","Flat5IR",74,112.666667,5.408095076,105.333333
"GID7046492","GID7046492","Flat5IR",75.6666667,114.666667,5.932881439,101
"GID7046514","GID7046514","Flat5IR",75,112,6.237154893,107
"GID7046542","GID7046542","Flat5IR",71.6666667,109,5.601387883,107.666667
"GID7046637","GID7046637","Flat5IR",68.3333333,107,5.372198039,113
"GID7046654","GID7046654","Flat5IR",79,115.666667,6.503191184,103.333333
"GID7046658","GID7046658","Flat5IR",79.3333333,116.333333,6.470142577,103
"GID7046659","GID7046659","Flat5IR",75.6666667,113,6.152193941,106
"GID7046661","GID7046661","Flat5IR",76.6666667,112.666667,6.611453637,110.333333
"GID7046663","GID7046663","Flat5IR",77.3333333,113,6.471282667,108
"GID7046687","GID7046687","Flat5IR",84,121.666667,5.102621604,106
"GID7046696","GID7046696","Flat5IR",75.6666667,113,6.063305634,111
"GID7046698","GID7046698","Flat5IR",76,115,6.193220331,106.666667
"GID7046721","GID7046721","Flat5IR",81.3333333,116.333333,5.716867057,101.333333
"GID7046782","GID7046782","Flat5IR",75.3333333,112.333333,6.590600723,107
"GID7046789","GID7046789","Flat5IR",79.6666667,114.666667,6.440889956,100
"GID7046872","GID7046872","Flat5IR",74,110.666667,6.909266076,112.666667
"GID7046902","GID7046902","Flat5IR",74.6666667,111.666667,5.603283619,98.6666667
"GID7046971","GID7046971","Flat5IR",78.6666667,115.666667,6.247158376,106.333333
"GID7047024","GID7047024","Flat5IR",80.6666667,119.333333,6.606132436,93.6666667
"GID7047099","GID7047099","Flat5IR",73,108.333333,6.288184223,113.666667
"GID7047125","GID7047125","Flat5IR",76.3333333,112.333333,6.902429403,109.666667
"GID7047173","GID7047173","Flat5IR",73,110,6.400345221,104.333333
"GID7047177","GID7047177","Flat5IR",79.3333333,117.666667,6.594077251,99.3333333
"GID7047195","GID7047195","Flat5IR",74,111.666667,6.148493521,103.666667
"GID7047225","GID7047225","Flat5IR",76.6666667,115,6.605473581,107.333333
"GID7047226","GID7047226","Flat5IR",70.6666667,107.333333,5.827126278,103
"GID7047290","GID7047290","Flat5IR",82.3333333,121,5.529690185,103
"GID7047297","GID7047297","Flat5IR",68.3333333,106,6.481257548,112.333333
"GID7047304","GID7047304","Flat5IR",71.6666667,112,6.043650911,109.666667
"GID7047306","GID7047306","Flat5IR",69,105.333333,5.843889323,107
"GID7047309","GID7047309","Flat5IR",76.3333333,113.666667,6.323660966,106.666667
"GID7047310","GID7047310","Flat5IR",76.6666667,115,6.504287723,105
"GID7047314","GID7047314","Flat5IR",64.3333333,104.666667,5.166965753,106
"GID7047316","GID7047316","Flat5IR",80.6666667,117.666667,6.406282116,99.3333333
"GID7047320","GID7047320","Flat5IR",76,114,6.107706843,103
"GID7047326","GID7047326","Flat5IR",80.3333333,117.666667,6.287763873,101
"GID7047362","GID7047362","Flat5IR",80.3333333,118.333333,6.651296506,101.666667
"GID7047367","GID7047367","Flat5IR",77.6666667,114.666667,5.460413596,101.333333
"GID7047421","GID7047421","Flat5IR",77.3333333,118.666667,6.509535479,105
"GID7047539","GID7047539","Flat5IR",70.6666667,110.333333,5.99736198,108
"GID7047541","GID7047541","Flat5IR",80,120.333333,7.064028677,103
"GID7047542","GID7047542","Flat5IR",76.6666667,114,6.579698707,107.333333
"GID7047544","GID7047544","Flat5IR",77.6666667,116.333333,6.6640291,106.666667
"GID7047552","GID7047552","Flat5IR",77.3333333,116.333333,6.896507797,104.333333
"GID7047556","GID7047556","Flat5IR",78,116.333333,6.819014827,106.333333
"GID7047560","GID7047560","Flat5IR",77.3333333,117.666667,6.931835524,104
"GID7047568","GID7047568","Flat5IR",77.3333333,118,6.499848126,104.666667
"GID7047575","GID7047575","Flat5IR",74,112.333333,6.136315156,105.666667
"GID7047578","GID7047578","Flat5IR",73.6666667,111.333333,6.589876609,112.333333
"GID7047580","GID7047580","Flat5IR",72.6666667,110.333333,6.659392306,116.666667
"GID7047597","GID7047597","Flat5IR",84,122,5.874207363,104.333333
"GID7047610","GID7047610","Flat5IR",72,108.333333,5.667939726,110.333333
"GID7047612","GID7047612","Flat5IR",76,113.333333,6.062811756,108.333333
"GID7047619","GID7047619","Flat5IR",72.6666667,109,6.003452326,109.666667
"GID7047628","GID7047628","Flat5IR",73.3333333,109,5.93194998,111.333333
"GID7047639","GID7047639","Flat5IR",71,108,5.421408677,110
"GID7047640","GID7047640","Flat5IR",72.6666667,109,6.148474374,113.333333
"GID7047645","GID7047645","Flat5IR",72,108.666667,5.980952737,105
"GID7047673","GID7047673","Flat5IR",79,117,5.286412511,106
"GID7047746","GID7047746","Flat5IR",72.6666667,110.333333,5.143392061,106
"GID7047854","GID7047854","Flat5IR",80.3333333,119.666667,4.862480754,102.333333
"GID7047929","GID7047929","Flat5IR",75.6666667,115.666667,5.235332002,104
"GID7047937","GID7047937","Flat5IR",77.6666667,114.333333,6.034762032,108
"GID7047943","GID7047943","Flat5IR",79.6666667,118.333333,5.861542909,104.666667
"GID7047989","GID7047989","Flat5IR",72.6666667,109.666667,6.295731362,114
"GID7048055","GID7048055","Flat5IR",78.3333333,114.333333,5.647049635,106.666667
"GID7048088","GID7048088","Flat5IR",79.3333333,114.666667,5.786651058,110
"GID7048124","GID7048124","Flat5IR",84,122,5.054457118,99
"GID7048153","GID7048153","Flat5IR",76.3333333,114.666667,5.631095572,107.333333
"GID7048174","GID7048174","Flat5IR",80,120,5.865283782,100.333333
"GID7048206","GID7048206","Flat5IR",78,117.333333,5.800326538,103.333333
"GID7048215","GID7048215","Flat5IR",78,117.333333,5.645910902,108
"GID7048227","GID7048227","Flat5IR",75.6666667,114.666667,5.814001992,103
"GID7048286","GID7048286","Flat5IR",75.3333333,113.333333,5.938267469,102
"GID7048372","GID7048372","Flat5IR",76.3333333,114,5.787840042,100.666667
"GID7048427","GID7048427","Flat5IR",73.3333333,111.333333,6.568466889,99
"GID7048441","GID7048441","Flat5IR",74.3333333,111,6.167327252,95.6666667
"GID7048516","GID7048516","Flat5IR",78,119.333333,6.711671708,100
"GID7048517","GID7048517","Flat5IR",77,116,6.999990351,106
"GID7048518","GID7048518","Flat5IR",78.3333333,118.666667,6.669506048,105.333333
"GID7077076","GID7077076","Flat5IR",71,106.333333,5.901333703,110.666667
"GID7077160","GID7077160","Flat5IR",78,117.666667,6.010171612,99
"GID7077161","GID7077161","Flat5IR",69.6666667,106.333333,5.722992035,101.666667
"GID7077177","GID7077177","Flat5IR",75,112,6.779403002,100.666667
"GID7077199","GID7077199","Flat5IR",76,111.666667,6.400401989,100.666667
"GID7077200","GID7077200","Flat5IR",72.3333333,109.333333,6.064219353,103
"GID7077202","GID7077202","Flat5IR",73.6666667,111,6.165644079,115.333333
"GID7077203","GID7077203","Flat5IR",79.3333333,118.666667,5.963934776,108.333333
"GID7077228","GID7077228","Flat5IR",78,120.333333,7.083669346,110
"GID7077229","GID7077229","Flat5IR",80.6666667,121.333333,6.837515376,106.666667
"GID7077234","GID7077234","Flat5IR",76,112.333333,6.111589466,105
"GID7077242","GID7077242","Flat5IR",79.3333333,119.666667,6.218712163,107
"GID7077244","GID7077244","Flat5IR",74,113,6.461447526,108
"GID7077278","GID7077278","Flat5IR",74.3333333,112.333333,5.93666098,111.333333
"GID7077328","GID7077328","Flat5IR",79.6666667,118,6.475122736,109.333333
"GID7077348","GID7077348","Flat5IR",76.3333333,114,6.618712433,108.666667
"GID7077374","GID7077374","Flat5IR",77,118.666667,6.463726523,110.666667
"GID7077395","GID7077395","Flat5IR",80.3333333,119.666667,6.835237066,96.3333333
"GID7077404","GID7077404","Flat5IR",81,120,5.434667096,107.666667
"GID7077407","GID7077407","Flat5IR",74,109.333333,6.178826793,100.666667
"GID7077415","GID7077415","Flat5IR",75,107.333333,6.07740225,112
"GID7077417","GID7077417","Flat5IR",75.6666667,108.333333,6.495635613,106.333333
"GID7077425","GID7077425","Flat5IR",77.6666667,112.333333,5.75099496,104
"GID7077443","GID7077443","Flat5IR",69,104.666667,5.140572296,109
"GID7077457","GID7077457","Flat5IR",71,108,5.994703326,96.3333333
"GID7077487","GID7077487","Flat5IR",76.6666667,112.666667,6.628321416,102.666667
"GID7077532","GID7077532","Flat5IR",74.6666667,111,6.468777779,100
"GID7170646","GID7170646","Flat5IR",76.3333333,115,4.064365679,98.6666667
"GID7170687","GID7170687","Flat5IR",79,117.333333,5.433027072,103.666667
"GID7170694","GID7170694","Flat5IR",72.3333333,111.666667,5.372058132,100.333333
"GID7170695","GID7170695","Flat5IR",73,111.666667,6.013084162,106.666667
"GID7170699","GID7170699","Flat5IR",72.6666667,111.333333,6.003967525,99.6666667
"GID7170703","GID7170703","Flat5IR",73,112,5.422201222,100.666667
"GID7170705","GID7170705","Flat5IR",73.6666667,112,6.405106919,101
"GID7170783","GID7170783","Flat5IR",75,114.666667,6.146928503,100.666667
"GID7170793","GID7170793","Flat5IR",73,111.333333,6.26772623,109.666667
"GID7170827","GID7170827","Flat5IR",73.3333333,112.666667,6.374848623,104.666667
"GID7170842","GID7170842","Flat5IR",71.6666667,112.333333,6.00561832,106
"GID7170850","GID7170850","Flat5IR",73.6666667,110,5.312740683,101.666667
"GID7170869","GID7170869","Flat5IR",70.3333333,109.333333,5.568011046,103.333333
"GID7170917","GID7170917","Flat5IR",65.3333333,108,5.277413136,98.3333333
"GID7170918","GID7170918","Flat5IR",68.3333333,108.333333,5.5554755,107
"GID7170946","GID7170946","Flat5IR",79.3333333,118,5.46772653,100
"GID7170960","GID7170960","Flat5IR",77.6666667,116.666667,5.938381923,101.666667
"GID7170962","GID7170962","Flat5IR",77.6666667,115.333333,6.488809286,100.666667
"GID7170964","GID7170964","Flat5IR",77.3333333,115.333333,5.921287983,102
"GID7170965","GID7170965","Flat5IR",76.3333333,114.666667,6.055761013,102.666667
"GID7170971","GID7170971","Flat5IR",79.3333333,118.333333,6.01587471,101
"GID7170972","GID7170972","Flat5IR",78,116.666667,6.24151574,102.333333
"GID7170988","GID7170988","Flat5IR",76.3333333,115.333333,5.806477833,105
"GID7170999","GID7170999","Flat5IR",77.6666667,113.666667,5.73012381,99.6666667
"GID7171004","GID7171004","Flat5IR",69.3333333,107,4.960893203,98
"GID7171077","GID7171077","Flat5IR",78,119.666667,6.519488534,102.333333
"GID7171128","GID7171128","Flat5IR",79,119.333333,6.007047443,96
"GID7171132","GID7171132","Flat5IR",74.6666667,113,6.472004503,100.333333
"GID7171133","GID7171133","Flat5IR",76.3333333,115.333333,6.580266867,101
"GID7171143","GID7171143","Flat5IR",74.6666667,114.333333,5.928414897,100
"GID7171162","GID7171162","Flat5IR",77.6666667,118.666667,5.921577593,100.333333
"GID7171172","GID7171172","Flat5IR",76.3333333,115.333333,6.317018987,103
"GID7171238","GID7171238","Flat5IR",77.6666667,115.333333,7.166022137,102.666667
"GID7171285","GID7171285","Flat5IR",74,111.333333,6.368389284,107.666667
"GID7171319","GID7171319","Flat5IR",79,119.333333,6.002577314,97.6666667
"GID7171325","GID7171325","Flat5IR",68.6666667,108.666667,5.686907707,100
"GID7171329","GID7171329","Flat5IR",75.3333333,112.333333,7.158132737,108.666667
"GID7171367","GID7171367","Flat5IR",73.6666667,110.666667,6.37408716,102.666667
"GID7171371","GID7171371","Flat5IR",77,113.666667,6.329642857,105.333333
"GID7171372","GID7171372","Flat5IR",76.3333333,112.333333,6.30571122,107
"GID7171391","GID7171391","Flat5IR",77.6666667,117,5.212833917,96.3333333
"GID7173425","GID7173425","Flat5IR",77.3333333,112.666667,6.070953947,105
"GID7173426","GID7173426","Flat5IR",76.3333333,112,5.71311931,108
"GID7173448","GID7173448","Flat5IR",74,111.666667,6.01283434,109
"GID7173449","GID7173449","Flat5IR",75,110,5.94046937,106
"GID7173450","GID7173450","Flat5IR",75,111.666667,5.4065664,107.666667
"GID7173451","GID7173451","Flat5IR",74.6666667,111.666667,5.873802764,105.666667
"GID7173452","GID7173452","Flat5IR",73,111.333333,6.311409794,107
"GID7173552","GID7173552","Flat5IR",76.3333333,115,6.255388979,106.666667
"GID7173554","GID7173554","Flat5IR",80.6666667,120.666667,4.898123289,105.333333
"GID7173575","GID7173575","Flat5IR",67,107,5.945417016,106
"GID7173599","GID7173599","Flat5IR",74,110.666667,5.008664713,106
"GID7173627","GID7173627","Flat5IR",74.6666667,111.333333,5.642853136,103.333333
"GID7173643","GID7173643","Flat5IR",69.6666667,109.666667,5.400117499,108.666667
"GID7173646","GID7173646","Flat5IR",72.3333333,108,5.365360196,107.666667
"GID7173671","GID7173671","Flat5IR",75.6666667,112,5.853109589,108
"GID7173673","GID7173673","Flat5IR",74.6666667,111,5.869063953,108.666667
"GID7173680","GID7173680","Flat5IR",77.3333333,116.333333,7.053109679,108
"GID7173683","GID7173683","Flat5IR",75.6666667,112.333333,5.021200709,102.666667
"GID7173686","GID7173686","Flat5IR",78,114.333333,4.935730739,107.666667
"GID7173690","GID7173690","Flat5IR",75,112,5.594990103,108.333333
"GID7173707","GID7173707","Flat5IR",74.6666667,112.333333,5.671913133,106.333333
"GID7173722","GID7173722","Flat5IR",79,117.333333,6.079320496,110.666667
"GID7173723","GID7173723","Flat5IR",77.6666667,116,6.81710413,110.333333
"GID7173764","GID7173764","Flat5IR",77.6666667,114,5.737440283,105.333333
"GID7173766","GID7173766","Flat5IR",72.3333333,110.666667,6.152254979,107.333333
"GID7173767","GID7173767","Flat5IR",75.6666667,113.666667,5.934591343,107.666667
"GID7173782","GID7173782","Flat5IR",74.3333333,110,5.902113069,103.666667
"GID7173789","GID7173789","Flat5IR",74.6666667,110.666667,5.714587397,102.666667
"GID7173810","GID7173810","Flat5IR",78.6666667,112.666667,5.707749487,113.333333
"GID7173812","GID7173812","Flat5IR",78.3333333,116,6.410883547,103.333333
"GID7173817","GID7173817","Flat5IR",84.6666667,122.333333,6.429117364,107
"GID7173818","GID7173818","Flat5IR",75,111.333333,6.533960727,116.666667
"GID7173823","GID7173823","Flat5IR",77,115,6.195499514,101.333333
"GID7173824","GID7173824","Flat5IR",78.6666667,114.666667,6.526410481,107.333333
"GID7173851","GID7173851","Flat5IR",73.6666667,112,6.300342694,109.666667
"GID7173856","GID7173856","Flat5IR",74.3333333,109.333333,6.461026481,111.333333
"GID7173875","GID7173875","Flat5IR",81.3333333,115.333333,6.025698844,102
"GID7173910","GID7173910","Flat5IR",73,109,6.724651016,106.333333
"GID7173922","GID7173922","Flat5IR",74.3333333,110.333333,5.915534046,99.6666667
"GID7173972","GID7173972","Flat5IR",76,111.666667,6.212970136,109.666667
"GID7173975","GID7173975","Flat5IR",76.3333333,113,5.993027166,112.666667
"GID7173992","GID7173992","Flat5IR",76,114.333333,5.811830559,104.666667
"GID7173995","GID7173995","Flat5IR",72,108,5.758269256,104.333333
"GID7174015","GID7174015","Flat5IR",78,117,5.420377649,103.333333
"GID7174031","GID7174031","Flat5IR",77.6666667,118,6.713255346,105.666667
"GID7174072","GID7174072","Flat5IR",74.6666667,110.333333,5.663682799,101.666667
"GID7174073","GID7174073","Flat5IR",73,109.666667,6.299580163,107.666667
"GID7174077","GID7174077","Flat5IR",77.6666667,118.666667,5.463112859,103.333333
"GID7174080","GID7174080","Flat5IR",69.6666667,105.666667,5.909836616,115.666667
"GID7174090","GID7174090","Flat5IR",72.6666667,106.333333,6.341745646,116.333333
